PERIOD,RADIUS,DENSITY,NUM_PLANETS,DISPOSITION_ENCODED
10.26547688,1.81,0.70563,1.0,0
13.4471791,5.24,0.27583,1.0,1
3.305577989,25.89,0.5463,1.0,0
4.800653901,16.91,0.03205,1.0,0
15.06649901,56.44,0.34879,1.0,0
34.82008158,11.36,0.16352,1.0,0
0.651784374,33.65,0.18359,1.0,0
1.353771892,430.99,0.02376,1.0,0
18.95491633,71.39,0.00046,1.0,0
4.348866254,2436.69,0.03017,1.0,0
47.93094546,68.02,0.96115,1.0,0
3.99751422,2.98,0.68781,1.0,0
1.592633181,1.56,0.09265,1.0,0
67.5923754,12.1,0.14489,1.0,2
17.02902786,2.54,1.44107,4.0,2
6.84619236,1.67,1.36207,4.0,2
67.8321638,2.39,1.52524,4.0,2
43.1312147,2.39,5.0679,4.0,2
1.224866441,1.54,1.93938,2.0,2
37.8102649,2.33,0.50837,1.0,2
25.93406406,2.48,2.35284,2.0,2
83.4463485,2.73,2.66615,2.0,2
7.04710032,25.2,0.03036,1.0,0
12.99204853,2.03,0.52036,1.0,2
11.11620211,8.96,0.20239,1.0,0
1.922861499,5.09,0.05039,1.0,0
0.635445336,19.0,0.21187,1.0,0
1.665784138,97.27,0.1388,1.0,0
55.6639167,34.14,0.0029,1.0,0
52.09081627,7.14,0.78307,4.0,2
7.1548608,7.41,0.00619,2.0,0
4.28746668,2.29,8.16471,1.0,2
2.002779769,1.42,1.47264,1.0,0
8.18739443,1.92,2.08567,2.0,2
76.0498163,1.75,1.84961,2.0,2
3.341799486,1.67,0.88106,2.0,2
3.3226948,15.33,0.44407,1.0,0
36.97708808,38.6,0.0944,1.0,0
1.851409163,20.42,0.00833,1.0,0
1.303859704,0.98,0.23184,1.0,0
145.5624926,40.15,0.49639,1.0,0
3.749105745,1.68,0.23091,1.0,2
11.08956602,3.51,0.38989,1.0,2
7.37290344,2.67,0.09167,1.0,1
7.24476126,0.65,5.02231,2.0,0
119.0624882,10.4,4.92398,1.0,1
8.70798309,2.01,5.21951,3.0,2
14.8623076,1.57,3.66619,3.0,1
4.17634276,1.23,2.86173,3.0,2
27.40229859,3.63,0.77467,4.0,2
3.179267286,1.21,24.82621,1.0,2
10.38122447,2.18,4.05514,2.0,2
24.5709023,2.82,0.32657,2.0,2
81.221876,16.59,2.10745,4.0,0
0.817026268,2.92,0.88636,4.0,0
3.024092505,12.14,1.15632,1.0,2
5.670155713,5.85,1.00118,1.0,0
1.022678654,1.14,3.5012,1.0,2
12.10968709,2.98,0.03281,4.0,2
4.75796103,1.7,0.20573,4.0,2
20.4972755,2.96,0.00972,4.0,2
13.55480534,0.62,6.39782,2.0,0
29.74454668,20.06,0.03339,1.0,0
14.15402428,53.25,1.24625,1.0,0
0.844786082,35.27,0.08845,1.0,0
0.848483947,32.11,0.23097,1.0,0
11.99097576,37.47,0.02742,1.0,0
53.5292702,2.28,2.25989,1.0,2
0.393726813,24.17,0.2247,1.0,0
2.757584622,1.01,30.83073,1.0,2
0.928310036,1.16,4.74015,1.0,2
13.48457668,3.39,0.96491,4.0,2
31.8841473,3.7,0.09877,3.0,2
16.15811112,86.13,0.04658,4.0,1
67.69213907,175.98,0.00434,1.0,0
12.06222962,1.62,9.61332,1.0,2
9.93146307,2.41,0.48317,2.0,2
21.85362905,1.75,2.00195,3.0,2
8.19345065,1.74,0.10554,4.0,2
19.97867,6.85,0.01637,1.0,0
41.8059544,2.02,1.67728,1.0,2
15.45158184,2.02,4.49762,1.0,0
89.698168533,102.08,13.15835,1.0,0
1.187352427,67.35,0.08194,1.0,0
3.012476582,65.25,0.03231,1.0,0
4.77800306,1.85,2.0886,3.0,2
7.814839231,5.33,0.24335,1.0,0
29.7452499,3.6,0.0018,2.0,0
5.32667299,2.26,1.2181,3.0,2
0.741057213,26.67,0.47291,1.0,0
2.988085455,21.81,0.02011,1.0,0
2.783883492,67.17,0.05072,1.0,0
0.393727296,23.05,0.25254,1.0,0
8.17242644,3.29,0.11427,1.0,2
1295.362215,57.82,0.08885,2.0,1
13.0607936,1.45,1.22851,3.0,2
4.2989201,2.12,0.05666,1.0,1
25.9518461,22.32,0.00223,1.0,0
25.9518536,24.6,0.00375,1.0,0
5.68628739,4.5,0.0031,1.0,0
15.663886949,27.36,1.2043,1.0,0
4.020628573,16.94,0.21099,1.0,0
5.714817603,9.29,2.05742,1.0,1
185.02288222,49.82,9.1267,1.0,0
2.897432135,14.35,0.05526,1.0,0
8.70420525,2.86,2.12083,2.0,2
8.1280933,1.39,1.1346,3.0,2
2.83668931,1.19,0.762,3.0,1
0.974868896,1.16,2.01904,1.0,2
4.89721006,1.48,3.2136,1.0,2
2.757794163,20.05,0.83388,1.0,0
1.914158508,13.63,0.11413,2.0,0
3.98216698,3.32,0.72165,3.0,0
0.643794198,19.51,0.12656,1.0,0
16.08832318,3.42,0.36003,4.0,2
10.30067919,2.2,0.78116,4.0,2
35.6757453,3.02,0.41077,4.0,2
1.00861677,3.567,0.993,4.0,1
161.78832712,36.14,17.58377,1.0,0
16.56806842,2.54,1.90961,2.0,2
47.3329299,2.18,16.34623,2.0,2
0.856895349,0.82,2.02187,1.0,0
40.8065333,3.71,0.15947,2.0,2
2.46697039,1.56,2.84151,2.0,2
2.624234833,5.11,2.93173,1.0,1
6.61836309,2.98,1.19117,3.0,2
107.7214092,4.75,1.92878,3.0,2
92.77779,1.92,2.81316,3.0,1
5.251916208,37.15,0.08817,1.0,0
9.673958488,2.63,2.41318,3.0,2
100.3039228,29.55,0.15797,2.0,0
200.61103346,3.567,0.993,2.0,0
0.986620248,43.98,0.05334,1.0,0
1.63484631,3.567,0.02221,1.0,0
14.12847677,2.73,0.59017,3.0,2
48.6478543,4.14,0.08459,3.0,2
8.39842977,2.0,0.16709,1.0,2
8.63847391,5.99,0.47312,1.0,2
422.917678,5.89,0.03569,1.0,1
140.10765,3.42,0.19495,2.0,2
3.4815917,1.17,5.1037,1.0,2
8.360616221,40.35,0.24048,1.0,0
1.838514968,4.86,0.88118,1.0,0
35.61760233,5.17,0.59321,1.0,2
1.09206833,1.29,1.08696,1.0,0
10.12805158,1.95,0.64922,1.0,2
1.613001111,1.25,0.75856,1.0,0
3.770551475,12.05,0.77649,1.0,2
1.343767797,18.66,0.38116,1.0,0
29.12436474,15.25,0.86924,1.0,0
31.82814583,35.8,1.04401,1.0,0
3.629442796,3.28,0.00991,1.0,0
0.553261874,97.36,0.4468,1.0,0
5.72812616,1.38,5.77301,1.0,2
3.75574267,1.58,2.7269,1.0,2
7.44042933,2.74,0.10244,1.0,0
6.581477136,4.56,2.08376,3.0,2
24.669192732,77.76,0.74047,2.0,2
2.382652873,2.74,1.36794,3.0,2
24.66461416,5.34,2.81619,3.0,2
11.51517167,2.9,11.51706,1.0,2
7.641567589,4.91,1.8432,3.0,2
30.6113932,19.68,0.47364,1.0,0
7.40742502,2.01,1.33381,1.0,2
569.934135,38.98,25.41419,1.0,0
5.09246539,1.17,0.8851,1.0,0
110.61576622,3.567,0.993,1.0,0
1.103971357,1.37,7.92903,1.0,0
10.916108342,3.93,0.64466,2.0,2
3.353732008,1.65,9.9961,3.0,2
6.877446033,2.05,7.05457,3.0,2
28.46464804,1.87,14.11665,3.0,2
0.293630085,26.35,0.48462,1.0,0
42.89645024,2.0,2.09055,3.0,2
2.44199803,1.44,0.17723,1.0,0
30.5872153,2.32,1.76632,1.0,1
7.09712124,0.74,6.73172,1.0,2
2.6827683,1.19,0.25688,1.0,0
3.601465336,2.31,2.78265,1.0,2
3.108251172,4.43,0.27277,1.0,0
25.8474958,2.4,1.07914,3.0,2
40.715561,2.7,1.12551,3.0,2
20.42720701,4.42,0.30427,1.0,0
6.198273591,19.81,0.18955,1.0,0
1.023471798,3.78,0.06896,1.0,0
0.51872711,19.07,0.23062,1.0,0
17.31711739,2.04,2.21402,1.0,2
9.42889884,4.39,0.9652,3.0,2
1.096583368,1.35,0.81029,1.0,0
9.95639775,28.15,0.00774,1.0,1
6.50327035,1.67,3.30276,4.0,2
4.09667624,1.42,3.35101,4.0,2
1.196548464,1.25,4.49591,4.0,2
11.47609015,2.07,0.23497,2.0,2
25.2630467,1.71,0.28685,2.0,2
7.1688266,3.567,0.993,1.0,0
0.677374687,0.9,0.98421,1.0,2
10.43547031,1.22,2.19626,5.0,2
7.41084314,0.94,1.87677,5.0,2
28.59914031,1.83,5.49136,1.0,2
24.58716355,2.37,1.67641,1.0,2
34.193600311,21.95,1.41869,1.0,0
12.53248222,3.24,0.79997,1.0,2
31.201692472,8.31,41.97515,1.0,1
13.19720694,4.18,1.76179,2.0,2
14.85890852,5.94,3.04001,3.0,2
4.08897299,2.36,0.627,3.0,2
2.866680334,2.93,0.85912,1.0,0
17.44486016,3.24,0.28137,1.0,2
8.30697421,37.99,0.01891,1.0,0
2.49705175,3.567,0.993,1.0,0
7.33685101,1.52,1.4571,2.0,2
22.65117451,7.62,0.4795,1.0,0
1.204274435,1.19,2.80909,1.0,0
7.71790675,0.9,10.76832,1.0,2
27.6652847,2.21,0.84868,1.0,2
0.948950734,36.87,0.06071,1.0,0
14.55730897,4.32,0.28517,1.0,2
4.722254104,14.45,1.54812,1.0,0
0.635069939,57.77,0.616,1.0,0
6.810823723,26.06,0.10154,1.0,1
0.933746515,25.54,0.0547,1.0,0
1.872421727,5.65,0.72713,1.0,0
33.6528474,3.05,2.92104,2.0,2
5.90127815,1.94,5.20598,5.0,2
8.75209691,1.83,6.09386,5.0,2
22.78078241,2.17,6.01274,5.0,2
2.896005211,1.23,5.49551,5.0,2
0.742957911,1.47,22.01871,5.0,2
54.35635067,38.81,0.34558,1.0,0
0.54624855,18.93,0.15067,1.0,0
18.82744023,2.7,1.70401,2.0,2
8.4120069,1.71,1.26754,1.0,0
5.747711909,1.86,4.41767,1.0,2
3.504691252,2.03,1.30835,3.0,2
0.995861402,26.93,0.8217,1.0,0
86.67856052,9.83,0.79964,2.0,2
12.21828097,5.1,1.76732,2.0,2
8.387210055,72.52,1.73124,1.0,0
15.2384539,9.84,0.0093,1.0,0
0.413334492,31.52,0.26727,1.0,0
0.93374614,149.71,0.05269,1.0,0
6.47179275,2.08,0.18603,1.0,0
64.617518,5.4,0.47169,1.0,2
13.21409607,2.77,0.65101,1.0,2
6.05729966,1.94,0.96083,3.0,2
3.584101048,4.66,1.70266,1.0,2
1.763587535,21.42,0.4004,1.0,2
5.014234733,10.63,0.5437,1.0,2
8.11528727,3.1,0.22536,2.0,2
36.9250409,3.01,0.56084,2.0,2
37.4783492,10.05,0.08268,1.0,0
8.09695764,34.0,0.01755,1.0,0
32.3122867,4.84,0.07872,1.0,2
9.22961384,2.79,7.35865,1.0,2
14.5598556,1.64,0.72319,1.0,2
4.176254191,3.07,0.30785,1.0,2
0.528755447,47.75,0.12417,1.0,0
6.10027621,2.59,0.52073,1.0,2
51.59809554,6.57,59.82806,1.0,1
1500.0,9.8,8.77051,1.0,1
10.9110487,2.36,0.00898,1.0,0
8.408878137,2.28,1.79186,2.0,2
10.93725572,2.41,0.50645,3.0,2
2.97136658,1.52,1.08986,3.0,2
158.6850022,3.08,0.94331,1.0,2
2.936527336,1.92,2.97942,2.0,2
7.03902016,2.45,1.09896,1.0,2
8.360870704,3.67,2.72405,1.0,2
3.14051153,31.01,0.00746,1.0,0
21.76129812,2.53,102.86534,1.0,2
12.713794177,2.31,9.24825,1.0,0
15.801100028,15.61,0.62227,1.0,0
1500.1406772,18.35,0.13376,1.0,1
1.739428983,268.65,1.30666,1.0,0
1.217266418,14.49,0.10288,1.0,0
19.563092517,23.76,0.19682,1.0,0
3.7228551,5.67,0.005,1.0,0
48.93786896,24.19,0.24467,1.0,0
5.48990788,23.6,0.01503,1.0,0
161.5278347,8.19,32.90527,1.0,2
0.73093905,1.45,0.32292,1.0,0
11.39102358,1.67,2.839,2.0,2
12.33343853,4.12,0.01522,4.0,2
8.01500821,2.0,1.21123,2.0,2
0.933749941,12.93,0.04326,1.0,0
7.053934488,2.36,1.39386,2.0,2
4.29263699,0.68,1.34519,2.0,2
7.6746614,2.8,0.62777,1.0,2
0.445275074,1.21,0.27529,1.0,0
1.213770423,0.78,15.99013,3.0,2
0.453287416,0.76,13.25728,3.0,2
10.810132734,13.95,0.18076,1.0,0
1.865114193,0.66,64.04739,3.0,2
3.273699006,22.36,0.49173,1.0,0
7.047103499,51.86,1.71458,1.0,0
0.530300102,35.73,0.18459,1.0,0
1.073917869,33.01,0.08958,1.0,0
4.206096814,32.66,0.00408,1.0,0
19.56313723,9.73,0.10614,1.0,0
2.227718792,8.88,0.01339,2.0,0
0.591914504,27.21,0.39555,1.0,0
36.7704935,2.83,2.44273,3.0,2
14.58932429,2.32,3.795,3.0,2
0.764017553,0.86,3.7212,3.0,2
59.8780258,2.19,5.0319,1.0,2
20.51360192,2.58,1.79135,1.0,1
74.92768653,6.39,2.10576,3.0,2
150.0189511,32.6,1.42611,3.0,2
2.613020421,1.5,0.408,2.0,2
0.927859786,1.79,0.80334,1.0,2
205.912735,4.68,1.8788,1.0,2
7.10695741,1.72,0.45155,3.0,2
0.783276173,1.98,1.5282,2.0,1
3.17405898,2.09,1.71209,2.0,1
2.1395563,1.76,1.748,2.0,2
4.807103254,2.96,3.39526,2.0,2
21.4054422,11.64,0.00747,2.0,2
10.5007712,5.68,0.03041,2.0,2
2.633852528,1.38,2.65689,2.0,2
6.18670882,1.21,2.20428,2.0,2
1.796320953,1.2,2.2692,4.0,2
3.468073,1.29,2.26077,4.0,2
5.9142668,1.31,2.76282,4.0,2
14.00640392,3.11,0.71331,1.0,2
3.546531809,2.18,1.31379,2.0,2
5.70070626,2.03,5.04029,2.0,2
20.8341497,2.26,1.84341,5.0,2
7.0556584,2.13,1.97547,5.0,2
10.47548084,2.11,3.56808,3.0,2
22.92886314,2.08,5.72734,3.0,2
77.4740991,2.63,3.24928,3.0,2
345.1589354,7.79,1.71206,1.0,1
6.88595222,2.68,0.04586,4.0,2
99.6442783,8.48,0.64597,1.0,1
3.125814002,1.88,3.14445,1.0,0
5.660669429,3.24,0.35934,1.0,2
10.80487163,1.71,4.44932,1.0,0
13.71938426,1.98,0.70442,1.0,2
29.2214959,1.81,1.08613,4.0,2
44.8520997,3.35,2.15312,2.0,2
20.34237838,2.88,3.01493,2.0,2
118.3786735,3.4,1.24871,6.0,2
23.58444746,3.0,0.45557,1.0,2
11.97884409,2.11,2.04037,5.0,2
3.71545593,1.46,1.67835,5.0,2
2.58083264,1.31,2.14949,5.0,2
1.487084251,1.6,2.40627,1.0,0
19.25404023,3.04,1.0701,2.0,2
15.0549356,1.6,1.02421,4.0,2
2.92721119,1.29,1.55719,4.0,2
38.2856338,1.77,1.20398,4.0,2
19.80787763,2.08,4.32351,1.0,2
2.343230566,1.18,2.42571,1.0,2
19.03723442,5.74,4.35188,1.0,1
2.73987398,34.83,0.24636,1.0,0
5.801880653,19.91,0.51496,1.0,0
85.34092607,1177.65,9.15013,1.0,0
0.782045734,45.05,0.53984,2.0,0
0.576078683,23.23,0.43962,1.0,1
10.1171684,3.07,0.77147,1.0,2
19.12947603,4.23,0.43831,2.0,2
83.5781976,6.63,1.20698,1.0,2
6.1469956,2.04,1.47416,2.0,2
0.522457732,1.52,0.33771,1.0,0
54.1558384,3.88,0.53124,2.0,2
3.548465446,14.92,0.3962,1.0,2
11.1199028,2.08,0.94776,1.0,2
0.567856484,1.55,4.12097,1.0,2
251.0597249,44.2,2.43366,1.0,0
11.70219638,16.15,0.09002,1.0,0
40.7150498,2.2,0.27742,2.0,2
10.44635944,2.18,0.15973,2.0,2
2.508553286,1.28,1.90361,3.0,2
13.75129636,1.66,1.75104,3.0,2
0.885747456,269.98,0.05185,1.0,0
3.611541977,28.07,0.00904,1.0,0
8.041347775,1.29,3.59149,3.0,2
5.082722475,4.4,0.23596,1.0,0
78.9257421,11.9,1.88933,1.0,1
9.991625291,38.93,0.11619,1.0,0
8.57504983,4.26,0.11369,1.0,2
6.84639884,1.9,0.14035,1.0,1
7.64970832,1.43,0.02318,2.0,2
12.37679312,3.567,0.993,2.0,1
10.30401132,1.84,1.21036,6.0,2
2.171827838,58.56,0.46165,1.0,0
3.016182013,2.25,0.40067,1.0,2
6.8833761,1.69,5.22062,1.0,2
0.833980196,1.45,0.88365,1.0,0
69.62754202,3.567,0.993,1.0,0
1.926353494,1.33,0.31425,1.0,0
0.890737359,20.57,0.05533,1.0,0
5.41908491,1.38,2.29051,3.0,2
7.01733571,1.61,0.75604,3.0,2
6.91134223,1.9,0.30165,1.0,2
394.6249514,7.79,0.22747,1.0,2
7.19304935,1.59,1.60453,1.0,2
86.64764448,9.4,12.03473,1.0,2
36.33750453,5.3,0.24809,3.0,2
14.64613058,2.22,0.42172,3.0,2
148.272013,4.3,2.95931,3.0,2
1.506507172,13.4,0.02483,1.0,0
1.634614356,44.22,0.1674,1.0,0
16.025018977,1069.01,23.188,2.0,0
10.50682978,9.01,1.78859,1.0,2
0.711966971,33.34,0.2555,1.0,0
17.72724392,14.77,1.02112,1.0,0
321.2124365,7.25,8.48974,1.0,2
7.13895376,49.96,0.0061,1.0,0
4.4645454,3.07,0.36937,1.0,0
11.29689442,1.74,0.47935,1.0,2
19.30112039,1.66,0.11359,2.0,0
1.20320092,49.25,0.15977,1.0,0
5.968724048,3.26,1.06053,2.0,2
10.980246199,21.94,1.66524,1.0,0
2.144632238,59.19,0.04677,1.0,2
27.32204488,21.58,2.34763,1.0,0
1.152216965,187.73,0.44883,1.0,0
5.2972293,47.7,0.8954,1.0,0
133.460999,11.21,0.82029,2.0,2
5.188563677,1.0,3.31186,3.0,2
15.19423359,3.69,0.45024,2.0,2
14.17098745,4.19,3.27042,1.0,0
31.9734169,24.1,0.00468,1.0,0
3.990105908,7.45,1.78404,1.0,2
0.52205862,27.16,0.19323,1.0,0
10.035381809,4.42,2.45043,1.0,2
53.100942624,24.02,14.29477,1.0,0
5.80181368,4.52,0.0266,1.0,0
15.6402515,18.11,0.01299,1.0,0
0.691666384,0.58,0.535,2.0,0
5.62154315,1.37,1.11153,1.0,2
1.074106954,0.52,1.20271,1.0,0
5.117401517,28.41,0.62253,1.0,0
4.20233673,23.53,1.21068,1.0,0
8.50698069,1.9,0.63929,1.0,2
15.60865244,6.17,0.01186,1.0,0
0.669310092,1.13,1.37509,1.0,2
4.494498254,62.11,0.04845,1.0,0
44.9306706,2.49,0.98558,1.0,2
14.13175309,3.02,0.38335,1.0,2
1.061934816,25.72,0.04411,1.0,0
11.41926141,1.48,1.5102,1.0,2
5.93821065,61.63,0.05583,1.0,0
268.9410974,13.57,6.7682,1.0,1
0.655001616,31.77,0.08753,1.0,0
80.9669561,5.04,50.74043,1.0,1
33.1996355,2.85,2.41276,1.0,2
8.65306587,19.78,0.02659,2.0,0
6.80082032,1.88,4.22983,1.0,1
19.30581662,4.0,2.21548,3.0,2
3.221785738,25.03,0.62408,1.0,0
0.6243875,29.45,0.72365,1.0,0
18.610092584,55.23,1.04379,1.0,0
13.22175358,2.38,4.04712,1.0,2
1.137525054,42.74,0.25411,1.0,0
23.799939273,51.74,1.45325,1.0,0
7.16893064,1.61,0.34348,3.0,2
54.325574,0.76,0.46961,3.0,1
20.01959599,3.567,0.993,3.0,1
1.22775877,48.79,0.44766,1.0,0
40.24649897,97.54,3.04889,2.0,0
2.27999662,20.74,0.06824,2.0,0
2.48658617,24.39,1.74924,1.0,0
5.729317577,2.41,17.18007,2.0,2
11.776132317,2.08,2.81699,3.0,2
11.60908533,1.71,8.98583,2.0,2
162.0479502,11.52,0.82549,1.0,1
0.530967162,23.72,0.1144,1.0,0
40.05881661,3.43,0.49325,1.0,2
6.09747233,2.22,1.32778,3.0,2
56.637918,3.68,1.90042,3.0,2
2.243016513,1.37,0.34209,1.0,0
8.6531216,22.58,0.01816,2.0,0
8.99088621,2.78,0.30277,2.0,2
34.064566412,15.57,0.35901,1.0,0
4.350087749,24.77,0.85242,1.0,0
1.744101106,7.21,2.95724,1.0,0
7.981187121,18.75,1.91667,1.0,0
4.118775582,4.48,0.2643,1.0,0
1.694740233,2.12,1.51318,1.0,1
0.971933156,50.75,0.26032,1.0,0
121.5991278,379.63,0.27145,1.0,0
15.068060768,16.43,1.49591,1.0,1
7.886632468,8.99,0.57917,1.0,2
8.027681123,8.43,2.07468,1.0,2
704.962626,4.53,0.24101,1.0,2
50.28635977,3.88,1.8368,1.0,2
22.79020351,2.57,1.60255,2.0,2
13.26079792,1.47,1.80709,2.0,2
1.061932545,2.29,0.38294,1.0,0
127.8334997,9.46,0.71826,1.0,2
10.21864532,2.33,1.2684,4.0,2
15.573637,2.94,0.05472,4.0,2
40.1015561,2.92,0.38042,4.0,2
4.45814897,1.61,0.50387,4.0,2
5.663621501,2.47,23.08425,1.0,0
6.230335,3.7,3.27897,1.0,2
12.49340725,2.2,5.32867,1.0,2
6.62643441,2.54,1.85556,2.0,2
3.70122061,1.62,1.95604,2.0,2
6.247030799,1.89,17.84134,1.0,1
13.73474071,2.71,0.41658,1.0,2
700.00298217,6.43,14.9437,1.0,1
272.0868353,5.95,116.60868,1.0,1
14.55387488,3.45,0.01771,1.0,2
0.895277575,9.27,0.07361,1.0,0
81.0637895,3.01,14.84249,4.0,2
24.8056775,2.16,0.96343,5.0,2
13.02493307,2.88,1.24113,6.0,2
44.3471936,2.45,1.36005,5.0,2
9.2207691,1.02,0.6798,5.0,2
13.6396648,1.1,0.73488,5.0,2
1.922799706,1.28,2.6452,1.0,2
3.222975318,1.47,0.96758,3.0,2
42.0370662,1.66,0.63162,3.0,1
21.0112068,1.4,0.31844,3.0,1
4.16811839,2.28,0.62014,1.0,2
5.82348911,3.0,0.70474,1.0,2
8.75059775,2.27,3.00117,1.0,1
9.41475056,19.33,0.01108,1.0,0
0.56669006,1.52,0.26762,1.0,0
7.13969705,2.24,1.0168,1.0,2
18.75470238,1.67,6.15483,1.0,2
3.00363219,1.43,0.17722,1.0,0
11.30123036,1.85,1.50389,1.0,2
0.796722833,1.44,0.29755,1.0,0
4.24153629,1.44,1.28761,1.0,2
17.32419108,3.14,0.08469,2.0,2
14.37457572,1.94,1.15872,2.0,2
9.65188331,1.08,1.03417,2.0,2
6.0990118,3.16,0.45872,1.0,0
49.4781446,1.88,28.51104,1.0,2
30.8639476,3.01,0.03676,1.0,2
2.403640701,1.24,0.5729,2.0,2
2.90060781,1.58,1.05357,1.0,0
4.51436096,1.84,1.43366,1.0,2
3.77359871,1.29,1.63287,2.0,2
8.18182189,1.77,2.19654,2.0,2
13.32389352,1.26,3.60222,2.0,2
4.919584997,2.86,0.54735,1.0,2
11.41911886,3.32,0.04542,1.0,2
11.36113254,2.6,0.47666,1.0,2
1.3866358,0.72,0.10168,1.0,0
14.53410833,1.36,1.05199,2.0,2
33.0063185,3.13,0.63651,2.0,2
11.13127159,2.06,1.28479,1.0,2
3.47143963,1.19,0.22044,1.0,0
29.6193891,1.74,2.14179,1.0,2
3.50376155,3.567,0.993,1.0,0
8.925079516,2.36,1.46032,2.0,2
8.0922105,1.44,0.01516,1.0,2
3.117087797,88.51,0.23286,1.0,0
22.687155,3.2,1.25461,6.0,2
0.937406378,7.09,0.33578,1.0,0
0.668483615,29.53,0.18475,1.0,0
4.429633087,32.12,0.19465,1.0,0
1.544927524,1.39,8.0016,1.0,0
4.48758768,1.37,1.01748,1.0,2
0.323021692,46.4,0.7138,1.0,0
4.70818628,42.99,0.98768,1.0,0
14.405857436,23.42,1.1487,2.0,0
7.702374154,225.25,1.14611,1.0,0
16.56062577,2.94,0.42179,1.0,2
15.74958583,2.77,0.677,1.0,2
37.8145252,3.04,0.07963,1.0,2
12.64504291,1.55,0.01018,3.0,2
21.5262958,1.36,0.07303,3.0,2
33.8845825,1.74,0.03922,3.0,2
6.40087137,1.91,0.49446,1.0,2
30.1599411,4.54,0.12435,2.0,2
51.0771048,3.66,0.20697,2.0,2
4.2856756,2.13,0.33183,1.0,0
7.388833611,10.66,0.16905,1.0,0
2.698021895,52.51,0.00741,1.0,0
117.93110803,10.36,3.54676,1.0,2
4.887806806,5.71,2.1946,2.0,0
11.973605044,38.2,0.10661,1.0,0
1.231364189,5.39,0.01962,1.0,0
2.102416517,29.29,0.15064,1.0,0
11.703109303,37.3,1.07288,1.0,0
13.73808249,3.84,0.17265,1.0,0
16.66216657,843.45,9.55468,1.0,0
0.752159702,43.73,0.15254,1.0,0
4.81886153,2.96,0.02207,1.0,0
125.86540191,12.37,1.91026,3.0,2
34.5439452,2.67,1.06197,3.0,2
10.74241765,3.06,0.42989,3.0,2
4.02378908,2.24,0.36225,1.0,0
0.312941621,58.02,0.81407,1.0,0
2.495780169,15.75,0.40804,1.0,2
8.428090255,517.43,17.59264,1.0,0
8.344104633,836.31,32.39087,1.0,0
1.714274727,25.0,0.92035,1.0,1
137.75960504,49.52,1.78649,1.0,0
2.155278342,16.89,0.84132,1.0,0
3.661326482,12.07,0.93987,1.0,0
4.75400072,2.0,1.15331,2.0,2
0.76973817,3.567,0.993,1.0,0
165.739861,57.54,0.10274,1.0,0
9.08937826,5.35,0.01329,1.0,0
3.234699282,13.06,0.76885,1.0,2
31.99552485,4.12,1.58753,6.0,2
1.577800747,31.24,0.0578,1.0,0
2.380862632,21.65,0.26308,1.0,0
1.752567456,26.56,0.01597,1.0,0
51.92920654,8.49,2.78995,1.0,2
384.02570682,3.567,0.993,1.0,1
3.014330766,2.87,1.83082,1.0,1
5.644914154,2.66,3.36374,4.0,2
3.105507835,2.68,1.38116,1.0,2
1.336109338,35.19,0.17316,1.0,0
13.35151248,4.44,1.66677,1.0,1
1693.6636225,10.23,1.07884,1.0,1
5.841636615,1.38,8.25995,5.0,2
19.85029495,1.52,7.60188,5.0,2
15.27443889,2.17,0.57757,3.0,2
22.34293693,2.92,0.60813,2.0,0
119.40817159,16.26,0.47946,2.0,0
1.171536413,7.12,0.17963,1.0,0
0.973547911,11.52,0.04851,1.0,0
3.053563251,21.79,0.01892,1.0,0
1.031096352,2.36,0.03773,1.0,0
11.00817635,2.15,12.57304,2.0,2
92.7495777,1.87,5.1101,2.0,2
52.5008645,12.41,0.14258,1.0,2
0.63133171,1.2,1.45293,1.0,2
12.69905011,2.62,1.93518,2.0,2
8.74292005,1.92,4.37105,4.0,2
3.64830183,1.33,4.04262,4.0,2
2.345863002,1.23,4.38761,4.0,2
37.1011418,3.19,1.56368,2.0,2
104.8205868,6.45,1.62532,2.0,1
10.8644095,1.14,4.69366,5.0,2
124.4197175,10.3,24.05796,1.0,2
1.219568047,1.51,2.85159,1.0,2
2.05388477,2.74,1.63786,1.0,2
38.86848956,2.81,1.60443,3.0,2
35.7353616,5.47,0.07669,4.0,2
12.30971679,3.82,0.06379,4.0,2
54.4205407,3.2,0.05127,4.0,2
30.00908916,3.567,0.993,1.0,0
14.32407216,38.86,0.05943,1.0,0
27.07237655,2.18,0.72049,1.0,2
37.5142128,2.68,1.88082,2.0,2
55.6391882,3.13,0.30567,1.0,2
46.6856205,2.52,1.51087,6.0,2
34.2966363,3.29,0.01541,1.0,1
4.59726613,1.69,1.65508,1.0,2
9.97716876,2.53,0.42718,2.0,2
3.02168007,1.31,0.97869,1.0,2
30.882538697,15.4,2.38962,1.0,0
72.4914068,15.33,0.57692,1.0,0
4.93913074,24.03,0.19823,1.0,0
2.240486703,1.22,5.22057,2.0,2
105.0145774,2.29,0.10302,1.0,2
4.88084456,1.55,2.40036,1.0,2
10.56137217,2.43,0.09679,1.0,2
67.6690554,3.39,0.58948,2.0,2
3.949627144,2.32,9.65223,1.0,2
16.00460392,2.24,1.61437,1.0,2
3.55650737,3.05,0.05286,1.0,0
3.148661555,2.15,1.23727,1.0,2
0.70544824,20.03,0.07991,1.0,0
3.295701024,2.81,4.60524,4.0,2
